"Index","Open","High","Low","Close","Volume"
2057-09-30,239,241,237.6,238.4,5628
2057-10-01,239.2,247.8,233.5,246.9,17716
2057-10-02,246.9,249.8,243.1,243.5,15864
2057-10-03,245,246,240.8,242.8,9750
2057-10-04,243.4,248,230,230.9,20456
2057-10-05,230.9,234.4,228,229,13168
2057-10-06,230.5,232.8,229,231.7,8244
2057-10-07,230.5,232.5,229,230.7,7456
2057-10-08,231.4,234.4,227.2,230.5,12994
2057-10-09,229.8,230.8,222,227.1,15352
2057-10-10,227.1,231,227.1,229.3,9796
2057-10-11,227.5,240,226.4,237,12070
2057-10-12,235,237,233,234.2,7244
2057-10-13,233.5,238.8,230,230.5,10064
2057-10-14,226.5,230.6,225.4,229.7,8784
2057-10-15,230,231.9,226.7,231.2,8668
2057-10-16,232,237.2,232,234.6,10642
2057-10-17,233.8,238.4,232.8,237.6,8270
2057-10-18,238,238.5,233.4,236.3,8862
2057-10-19,236.5,264,235.7,260.5,2894
2057-10-20,259,265,253.4,254.1,2108
2057-10-21,254.2,258.5,253.8,254.9,764
2057-10-22,256,268,248,250.7,1274
2057-10-23,253,257,251.2,255.9,600
2057-10-24,253.5,258.4,246.5,246.5,766
2057-10-25,250,252.4,247,250.2,308
2057-10-26,252,256.2,252,256.5,164
2057-10-27,259,259.5,252,256.5,214
2057-10-28,256.5,258.2,255,256.5,180
2057-10-29,254,254,251,252.4,286
2057-10-30,254,255.3,252.8,255.3,522
2057-10-31,254,262,254,260,232
2057-11-01,260.5,261.2,252.9,256.6,286
2057-11-02,258,258.4,255.5,256.5,176
2057-11-03,256,256,252.5,254.3,164
2057-11-04,255,260,253.1,253.9,366
2057-11-05,255,255.5,254.5,254.5,240
2057-11-06,254.5,260,254.5,259.5,146
2057-11-07,258.1,259.8,257.4,259.6,276
2057-11-08,261,261,253,254,250
2057-11-09,247,250,239.4,240.9,19556
2057-11-10,240,241.8,235.2,235.7,15132
2057-11-11,234.6,237,233.8,235.3,8310
2057-11-12,234.8,236.7,233,233.7,7418
2057-11-13,235,238.2,233,234.6,9698
2057-11-14,236.5,237,231.6,231.7,11072
2057-11-15,231.7,234.5,231.4,232.2,8234
2057-11-16,229,230.6,224.5,225.1,14658
2057-11-17,225.4,228.7,224.3,226.8,11698
2057-11-18,228,229.2,226.8,227.7,6122
2057-11-19,225.5,227.6,224.7,226.1,6364
2057-11-20,227.5,231.8,227.5,230.7,10344
2057-11-21,229,237,228.9,235.5,12356
2057-11-22,234,236.6,233.5,234.6,6396
2057-11-23,236,238.8,236,237.6,9832
2057-11-24,240.5,242.5,233.9,233.8,13352
2057-11-25,234.8,236.8,233.5,235.9,5382
2057-11-26,235.2,243.2,235.2,241.4,10084
2057-11-27,242.5,247.5,241.5,245.4,11622
2057-11-28,251,251.4,239,243.8,10338
2057-11-29,242,245,242,242.9,1990
2057-11-30,241.2,242,238.5,239.4,1236
2057-12-01,237.6,248,237.6,245.9,1034
2057-12-02,245,247.3,243.6,245.4,700
2057-12-03,244.4,247.8,244.4,246.4,538
2057-12-04,247,249,247,249,440
2057-12-05,249,256.4,249,253.9,824
2057-12-06,247,254,247,253,608
2057-12-07,253,253,247.5,250,572
2057-12-08,250,250.2,247,248.3,428
2057-12-09,247.8,254.5,247.8,252.3,500
2057-12-10,255.5,255.8,243.8,244.1,740
2057-12-11,243.5,245.5,240.5,242,484
2057-12-12,242,246.4,241,246,194
2057-12-13,243.5,245,240,240.5,256
2057-12-14,244,244.5,230,230.9,420
2057-12-15,230.2,235.4,222,222.8,206
2057-12-16,229.5,234,227.5,233.3,68
2057-12-17,235.7,240,235.6,237.7,72
2057-12-18,249,250,235,235.3,78
2057-12-19,209.5,211.8,206.5,208.6,7918
2057-12-20,207.2,211.8,207.2,208.2,7172
2057-12-21,209,209.6,203.3,205.9,9444
2057-12-22,205.3,208.6,204.2,208.1,7080
2057-12-23,207.4,214.4,207.4,210.8,8590
2057-12-24,209.4,211.4,208.1,210.5,5342
2057-12-25,213,216,211.6,212.8,8474
2057-12-26,212.5,214.8,210.8,213.4,5242
2057-12-27,213,218.5,212.5,215,8286
2057-12-28,213.1,216.6,212.5,215.8,5036
2057-12-29,217.2,219.4,217,218.4,6554
2057-12-30,218.6,220.5,216.5,218.6,6644
2057-12-31,219,236,219,232.2,23230
2058-01-01,231.4,235.4,229.2,230.2,10548
2058-01-02,232,234.5,230.1,232.3,6910
2058-01-03,235,248,235,246.3,15174
2058-01-04,250.5,253,242,242.6,8792
2058-01-05,244.4,248.5,238,242.3,5714
2058-01-06,239.6,246.8,239.2,241.7,3390
2058-01-07,240,242.2,237,241.3,4134
2058-01-08,240.5,246,239.6,245,4810
2058-01-09,246,253,246,250.1,5362
2058-01-10,250,263,250,262.2,2888
2058-01-11,263.2,265.5,257,264.5,758
2058-01-12,265,277,260,272.9,836
2058-01-13,268,271,260.2,262.2,1318
2058-01-14,260,261,252.6,254.6,730
2058-01-15,255,257,254.2,256.2,326
2058-01-16,257,257.6,254,256.7,306
2058-01-17,253,253.5,248,250.1,560
2058-01-18,248,251.5,246,248.4,306
2058-01-19,246.2,249.5,245.2,245.2,528
2058-01-20,244,249.2,241,249.2,494
2058-01-21,246,247.8,244,245,234
2058-01-22,246.7,247,243,243.7,496
2058-01-23,244.5,244.5,234,234.3,608
2058-01-24,236,237.5,229,229.7,208
2058-01-25,230.5,231.7,229,230.5,194
2058-01-26,230.5,234.2,230.5,232.2,56
2058-01-27,235.5,235.8,224.2,224.4,230
2058-01-28,224.4,224.4,218.4,218.4,82
2058-01-29,206.8,210.6,206.8,207.2,8490
2058-01-30,207.2,209.4,205.5,209.1,8684
2058-01-31,211,213,209.8,212,10506
2058-02-01,213,214.5,212,212.9,7724
2058-02-02,212,213.2,210.3,211.4,5898
2058-02-03,210.7,212.4,209.4,210.5,6428
2058-02-04,208.9,209.4,204.5,205.9,12146
2058-02-05,207,211.2,207,209.5,12958
2058-02-06,208.8,216,208.5,210.8,15502
2058-02-07,210.4,215.4,210.2,214.9,10588
2058-02-08,216.6,220.4,216.3,219.6,12912
2058-02-09,220.5,226,220.5,225.4,11082
2058-02-10,224.8,226.4,222.4,225,10766
2058-02-11,224.5,231,224.5,227.1,16246
2058-02-12,226,230.8,225.2,229.8,11754
2058-02-13,230.4,233.6,230.2,232.6,9854
2058-02-14,234,235,226.1,230.2,13728
2058-02-15,229.5,230.6,226.4,228.4,9276
2058-02-16,231.6,232.5,223.5,224.4,13612
2058-02-17,222,224.2,219,219.8,9854
2058-02-18,218,219.6,217,218.2,7354
2058-02-19,217.2,226.6,217.2,226,11808
2058-02-20,232.5,237.5,230.2,235.2,16006
2058-02-21,237,245.5,233,238.6,18262
2058-02-22,239.5,241,233.5,234.9,8578
2058-02-23,231.5,234.6,230.7,232,7140
2058-02-24,233,240.2,233,238.2,9076
2058-02-25,239.4,246,231.5,232.7,14488
2058-02-26,231.5,239.5,229.5,238.3,10260
2058-02-27,236.7,239.8,232.7,234.4,8922
2058-02-28,235.5,237.5,233.4,234.5,3990
2058-03-01,234,238.5,234,235.5,4888
2058-03-02,236,238,233.6,237.7,6002
2058-03-03,237.5,249.2,237.5,248.6,10848
2058-03-04,250.1,256.5,247.6,254.7,9962
2058-03-05,253.1,254.2,249.6,251.7,6896
2058-03-06,251.6,252,235,239.9,10698
2058-03-07,239.6,241.4,233.6,236.4,10274
2058-03-08,235,240.8,234.6,237,5888
2058-03-09,236,244.5,235.5,243.2,6444
2058-03-10,243.6,247.5,243.6,245,4456
2058-03-11,248,249.9,238,239.1,6860
2058-03-12,239.8,245.4,239.5,244.5,1896
2058-03-13,245,247,241,241.5,916
2058-03-14,240,241,234.2,234.5,1348
2058-03-15,237,239,236,236.5,626
2058-03-16,236,240,234,235.5,738
2058-03-17,237.5,237.5,234,234.3,472
2058-03-18,234,236,232,232.5,752
2058-03-19,230.8,231.5,229.4,229.6,648
2058-03-20,229.6,230.7,228.2,228.6,512
2058-03-21,227.4,227.6,224.2,225.6,504
2058-03-22,225.6,226,224,224.9,356
2058-03-23,224.4,225.4,223.2,223.5,438
2058-03-24,225,229,225,226.2,152
2058-03-25,228,236,228,235.5,558
2058-03-26,237.5,238,236,238,154
2058-03-27,236.8,246.8,236.5,246.8,306
2058-03-28,250,267.4,250,258.8,492
2058-03-29,258,258.5,248,249,464
2058-03-30,249.5,253.5,240,250.3,278
2058-03-31,224,225.6,219.5,220.4,12482
2058-04-01,220,227.8,218.6,224.3,14538
2058-04-02,224,226.9,223.5,226.2,6434
2058-04-03,230.5,235,226.4,232.4,16470
2058-04-04,231,234.9,230.2,231.9,10480
2058-04-05,232.5,235,231.8,233.8,7216
2058-04-06,234,238.4,231,233.3,13592
2058-04-07,233,233.5,230.6,232.5,7558
2058-04-08,231.3,232.5,227.2,228.1,10964
2058-04-09,228.1,239.6,228,238.7,20614
2058-04-10,239.6,242.7,236.5,237.8,14542
2058-04-11,237.5,239.7,235.5,238.7,9814
2058-04-12,239,241.6,237,239.2,10970
2058-04-13,237.5,238.6,234,236.9,11842
2058-04-14,238.5,245,238.5,244.4,16888
2058-04-15,246,248.4,244,245.2,14280
2058-04-16,243.5,248.4,243.1,246.1,12452
2058-04-17,249,249.7,247.2,248,9574
2058-04-18,259,261.6,254.2,259.3,17498
2058-04-19,259.3,274.1,255.5,270.6,23922
2058-04-20,275,284,275.1,280.1,17218
2058-04-21,284,285.2,273,273.8,11740
2058-04-22,270,278.8,267,273.2,14702
2058-04-23,273,280.4,273,279,9810
2058-04-24,287,295.6,285.7,289.2,16634
2058-04-25,288,292.2,280,280.6,13516
2058-04-26,278,284,274,278.8,13832
2058-04-27,283,291.8,279.5,291.3,12370
2058-04-28,292,301,291.5,294.9,17140
2058-04-29,295,296,288.5,289.1,11196
2058-04-30,288,303,285.2,301.6,17152
2058-05-01,303,309.5,296.8,302.1,16864
2058-05-02,301,319.5,299,317.3,12966
2058-05-03,326,333,315,327.1,15528
2058-05-04,323,346,321.5,343.7,14634
2058-05-05,350,362,346,360.1,13960
2058-05-06,360,365,352.5,355.7,12314
2058-05-07,352,355,334,336.2,13582
2058-05-08,332,354,327,350.6,15958
2058-05-09,352,367,348,356.9,6204
2058-05-10,359,361.5,347.2,349.6,1992
2058-05-11,346.6,352,346.2,346.9,1188
2058-05-12,346.8,351,344.4,348.3,2420
2058-05-13,354,378,354,370.9,1610
2058-05-14,374,384,362,366.2,1258
2058-05-15,366,382,364,380.8,1036
2058-05-16,384,399,381,396.9,1240
2058-05-17,400.5,426,398,423.3,1514
2058-05-18,427,455,427,439.5,1598
2058-05-19,444,448,421.5,423.9,754
2058-05-20,420,426,408,411.5,978
2058-05-21,419,432,403.6,431,552
2058-05-22,430,442,430,438,408
2058-05-23,442,442,430,431.3,300
2058-05-24,426,426,404,404,448
2058-05-25,404,410,396,410,614
2058-05-26,411,411,393,395.3,570
2058-05-27,390,440,387,419.2,264
2058-05-28,334,349,332,338.3,15060
2058-05-29,341,342.4,331,331.5,11090
2058-05-30,326,329.8,317.3,325.8,22388
2058-05-31,321,362,321,358.6,17944
2058-06-01,360,378,360,373.7,14940
2058-06-02,376,384,366,379.6,15064
2058-06-03,381,387,375.6,382.3,7578
2058-06-04,381,390,367,388.6,16096
2058-06-05,394,401.5,384,386.3,15432
2058-06-06,380,381,354,355.4,19902
2058-06-07,353,366,344,358.3,15532
2058-06-08,355,366,347.5,358.8,7902
2058-06-09,360.4,361.6,352,357.5,5426
2058-06-10,357,379.4,371,379.4,10744
2058-06-11,379.4,384.5,370,382.1,11728
2058-06-12,382,389.6,375,378.2,7996
2058-06-13,378,394,372.4,392,9192
2058-06-14,396,403,382,384.8,10764
2058-06-15,406,426,406,416.1,11604
2058-06-16,420,423,412.2,419.6,6962
2058-06-17,424,436,424,433.1,10440
2058-06-18,444,448,420,429.8,8452
2058-06-19,431,431,421,422.4,2516
2058-06-20,421.5,437,418,428.6,2264
2058-06-21,432,440,423,439.5,1310
2058-06-22,438,446,432,432.7,1052
2058-06-23,436,441.3,433,440.5,680
2058-06-24,443,454,443,452.8,1374
2058-06-25,456,480,456,478.1,1698
2058-06-26,482,510,478,505.5,916
2058-06-27,508,509.5,490,495.1,832
2058-06-28,490,510,490,501.8,478
2058-06-29,502,508,498,499.2,624
2058-06-30,506.4,512,490,491.3,676
2058-07-01,492,492,478,480,406
2058-07-02,476,479,473.5,478,180
2058-07-03,480,494,478,491.3,176
2058-07-04,494,522,494,522,284
2058-07-05,540,540,520,523,132
2058-07-06,529,558,520,554.1,210
2058-07-07,560,560,538,553,228
2058-07-08,553,560,510.5,510.5,198
2058-07-09,510.5,510.5,510.5,510.5,228
2058-07-10,510.5,510.5,510.5,510.5,228
2058-07-11,510.5,510.5,510.5,510.5,228
2058-07-12,510.5,510.5,510.5,510.5,228
2058-07-13,510.5,510.5,510.5,510.5,228
2058-07-14,510.5,510.5,510.5,510.5,228
2058-07-15,510.5,510.5,510.5,510.5,228
2058-07-16,510.5,510.5,510.5,510.5,2
2058-07-17,540,550,495,507.9,15648
2058-07-18,510,537,498,528.4,14308
2058-07-19,500,529,500,503.1,10152
2058-07-20,504,504,456,461,17542
2058-07-21,463,477,456,474.5,7972
2058-07-22,471,512,471,506.6,8716
2058-07-23,508,519.4,434,435.9,12254
2058-07-24,436,448,412,415.3,7866
2058-07-25,428,435,409,415.6,5534
2058-07-26,422,425,390,391.4,6438
2058-07-27,386,396,372,393,5146
2058-07-28,394,423,390,417.4,4012
2058-07-29,420,427,378,380.1,7374
2058-07-30,380,396,365,391.8,4962
2058-07-31,391,404,388,397.9,1078
2058-08-01,398,412,380,389.3,978
2058-08-02,390,396,386,396,442
2058-08-03,396,404,396,400,480
2058-08-04,404,404,378,380.5,314
2058-08-05,382,390,378,379.8,194
2058-08-06,382,388,378,384.8,126
2058-08-07,393,406,391,393,164
2058-08-08,387,392,380,392,124
2058-08-09,387.5,387.5,374,375,240
2058-08-10,371.6,372,369,370.5,218
2058-08-11,374,383,374,383,32
2058-08-12,390,394,386,394,54
2058-08-13,390,390,365,365,160
2058-08-14,364,374,364,372,78
2058-08-15,376,376,374,374,78
2058-08-16,372,380,369,369,148
2058-08-17,365,376,365,374.5,40
2058-08-18,380,380,372,373.8,116
2058-08-19,384,391.5,382,385,198
2058-08-20,380,396,378,391.4,148
2058-08-21,391.4,391.4,391.4,391.4,4
2058-08-22,391.4,391.4,391.4,391.4,2
2058-08-23,364,369,349,360.8,12458
2058-08-24,362,364,351,352.6,5868
2058-08-25,356,379,356,376.7,9654
2058-08-26,380,385,373,377.8,9060
2058-08-27,383,396,370,371.5,11102
2058-08-28,376,383,363,369,8556
2058-08-29,369,374,366.5,369.9,3730
2058-08-30,369,393.5,366,387.5,8850
2058-08-31,390,409,384,406.2,10034
2058-09-01,406.8,413.8,387.5,401.1,9110
2058-09-02,401.1,419.5,399,417.6,8560
2058-09-03,412,413,402,411.7,6318
2058-09-04,416,418,388,398.7,8838
2058-09-05,400,408,371,376.4,9660
2058-09-06,374,377,355,366.2,8678
2058-09-07,365,373.5,360,369.1,4144
2058-09-08,372,372,350.5,355.9,5542
2058-09-09,354,362,350,360.4,4132
2058-09-10,366,376,366,374.2,3718
2058-09-11,377,379,340,341.4,6818
2058-09-12,333,362,328,343.1,3622
2058-09-13,342,352,341,342.6,828
2058-09-14,348,348,343.1,346,388
2058-09-15,344,357.5,343,356.3,796
2058-09-16,357,368,355,367,404
2058-09-17,369.5,374,366,373.7,512
2058-09-18,376,384,371,383,442
2058-09-19,387,391,383.5,392.5,404
2058-09-20,396.5,407,393,403,296
2058-09-21,400,424,399.5,421,244
2058-09-22,420,424,415,417.8,184
2058-09-23,420,421,414.5,415,114
2058-09-24,410,410.5,402.5,402.5,144
2058-09-25,402,402,396,398,74
2058-09-26,401.5,415.5,401.5,415,96
2058-09-27,412,415,380,376.5,206
2058-09-28,380,380,370,374,118
2058-09-29,374.4,375.4,370,371,46
2058-09-30,378,388,378,388,84
2058-10-01,406,410,340,355.5,254
2058-10-02,346,351.5,337.5,340.7,7392
2058-10-03,341,346,331,337.7,11094
2058-10-04,339.9,343,336,337.3,7330
2058-10-05,339,342,330,332,10028
2058-10-06,331,335,328.5,331.2,6304
2058-10-07,331,345,321,321.5,15324
2058-10-08,324,327,320,325,9130
2058-10-09,325,329.8,322.5,324.7,6588
2058-10-10,328,329,318.5,322.1,9354
2058-10-11,324,329,322,323.9,6670
2058-10-12,327,343,326,339.9,11876
2058-10-13,340,341.4,318,324.3,14794
2058-10-14,325,341,322.5,334,10216
2058-10-15,337,337.7,322.6,327.5,7752
2058-10-16,328,334,325.5,332.2,4174
2058-10-17,336,339.5,326.5,332.8,11152
2058-10-18,336,339,329,332.1,8766
2058-10-19,337,336.5,314,314.5,18214
2058-10-20,314,317,299,300.6,15846
2058-10-21,301,306.5,297,301.4,7926
2058-10-22,303,305,298,300.4,7242
2058-10-23,305,305,299.5,300.4,5478
2058-10-24,299,306,292.2,304.4,12182
2058-10-25,304,309,299.5,305.8,7090
2058-10-26,305,311,302.5,307.2,7142
2058-10-27,306,306,295,301.4,8466
2058-10-28,303,307.5,298,301.2,7922
2058-10-29,299,302,296,296.3,6570
2058-10-30,296,303.5,294,297.3,7800
2058-10-31,296,300,286.6,288.2,12084
2058-11-01,289,289.2,285,288.6,5814
2058-11-02,290,309,288.5,306.5,16528
2058-11-03,304,306.5,290,292,10942
2058-11-04,293,304,292,299.6,9330
2058-11-05,304,316,301,313.7,12770
2058-11-06,316,322.8,314,319.3,7236
2058-11-07,317,332,315,328.8,9804
2058-11-08,326,335,322,326.8,10974
2058-11-09,326,330,318,318.6,8352
2058-11-10,320,331,314,329.9,3854
2058-11-11,327,335,327,331.9,1344
2058-11-12,331,331.9,322,324.4,1546
2058-11-13,322,326,320,322.3,694
2058-11-14,325,325,314.5,318.9,874
2058-11-15,320,323,315,317.8,752
2058-11-16,321,325.8,317,322,560
2058-11-17,326,339,326,338.4,668
2058-11-18,340,353,334,351,620
2058-11-19,348,353,345.6,348,296
2058-11-20,346,350,342,350,318
2058-11-21,348,358,347.8,357.9,360
2058-11-22,358,360,346,356,510
2058-11-23,354,376,350.5,375,334
2058-11-24,378,386.5,375,376,234
2058-11-25,368,377,367,367,142
2058-11-26,367,369,362,366,336
2058-11-27,375.5,376,372,376.8,158
2058-11-28,376.8,376.8,336,336,300
2058-11-29,325,336,323,328.5,218
2058-11-30,331.5,332,315.5,317.3,10940
2058-12-01,312,315.2,308,314.1,10872
2058-12-02,316,326,316,324.8,7848
2058-12-03,324,324.8,317,319.6,3024
2058-12-04,318,332.5,318,326.5,6346
2058-12-05,327,331.5,326,329.6,4280
2058-12-06,333,335,319,324.9,7394
2058-12-07,323.8,342,323.8,341.4,12512
2058-12-08,340,343,316,322.8,17340
2058-12-09,324,328.5,318,324.2,10106
2058-12-10,326,336,324.4,335.7,10118
2058-12-11,334,335.5,316.5,324.1,13864
2058-12-12,326,326,312,319.4,11858
2058-12-13,322,334,317.5,328.9,10680
2058-12-14,327,334,322,329.6,10228
2058-12-15,328,339.8,328,336.4,14572
2058-12-16,338.7,338.7,331,334.1,7900
2058-12-17,336,357,336,356.1,20980
2058-12-18,358,361,347,355,14886
2058-12-19,356,357,348,353.7,9436
2058-12-20,355,358,352,357.6,8122
2058-12-21,356,358,343,346.7,11966
2058-12-22,345,345,337.5,341.6,9560
2058-12-23,344,352,341,351.5,9608
2058-12-24,353,356,348,354.2,9166
2058-12-25,357,367,343,349.4,16760
2058-12-26,352,359,345.3,356.4,12126
2058-12-27,356,357,350,353.5,8982
2058-12-28,353,361,349,360.2,12168
2058-12-29,359,364,357,363.9,9588
2058-12-30,362,366,351.5,355.1,13684
2058-12-31,354,354,346.5,346.7,9876
2059-01-01,344,344,330,336,15548
2059-01-02,336,338,333,333.6,6522
2059-01-03,331.5,339.5,331,336.4,8708
2059-01-04,334.5,337.9,332,334.8,6320
2059-01-05,333,333.5,326,329.5,24492
2059-01-06,331,344,330,342.5,15758
2059-01-07,342,354,340,348.3,3822
2059-01-08,348,350.5,345,350.1,1680
2059-01-09,348.5,360,348.5,358.5,908
2059-01-10,358,362,340,347.1,2084
2059-01-11,346,351.5,346,350,716
2059-01-12,346.5,352,341,341.6,1010
2059-01-13,343,343,330.5,331.6,1410
2059-01-14,332,332,325,325,804
2059-01-15,322,324,309,310,1060
2059-01-16,313,314,308,308.1,370
2059-01-17,312,314,302,304,302
2059-01-18,302,303,295,297.8,362
2059-01-19,301,306,303,303.3,216
2059-01-20,304,304.5,301,301.7,154
2059-01-21,304.5,308,303,308.5,186
2059-01-22,307.5,312,304,304,224
2059-01-23,298,298,296,299.5,46
2059-01-24,304,308,304,306.8,80
2059-01-25,304,304,300,303.5,42
2059-01-26,307,307,299.5,299.5,92
2059-01-27,300,300,297,298.2,110
2059-01-28,293,299,291,296.2,8600
2059-01-29,297,299,290,292.8,7246
2059-01-30,298,300,285.5,287.1,12860
2059-01-31,289,293.6,287.2,292.5,6252
2059-02-01,294,297,288.5,292.9,7272
2059-02-02,295,301,291,292,10140
2059-02-03,292,298.9,291.5,292.5,8546
2059-02-04,292,296.5,286.5,287.5,10008
2059-02-05,290,291.5,285,288.6,8138
2059-02-06,288,292,279,281.1,13588
2059-02-07,283,285.4,280.5,283.3,5884
2059-02-08,285,286.5,278,284,9520
2059-02-09,287,291,286.5,289.1,9504
2059-02-10,292,295.6,289,292.6,8124
2059-02-11,295,308,295,306.8,15276
2059-02-12,305,308.5,302,307.8,8366
2059-02-13,309,313,302,304.1,10244
2059-02-14,304,305,298.5,302.1,7636
2059-02-15,303,304,294,301.2,7550
2059-02-16,300,304.8,297,301,13262
2059-02-17,303.5,303.5,295,295.6,10026
2059-02-18,297,301,293,296,3160
2059-02-19,294,295,276.5,277.2,4096
2059-02-20,276,281,272,272.3,1996
2059-02-21,272,275,268,268.8,886
2059-02-22,271,274,270,270.3,962
2059-02-23,273,274,264.5,268,838
2059-02-24,268,271,268,269,560
2059-02-25,268.5,268.5,257,257.5,680
2059-02-26,250,257.8,246,257.8,1050
2059-02-27,258.3,270,258.3,268,298
2059-02-28,267,268,256,258,204
2059-03-01,258,260.5,253,259,96
2059-03-02,259.5,259.5,256,259,152
2059-03-03,256,259,256,259,312
2059-03-04,259,264,255,256,350
2059-03-05,256,258,254,253.1,184
2059-03-06,256,260,253,260.5,94
2059-03-07,262,262,256,257,150
2059-03-08,262,262,255,259.5,312
2059-03-09,269,273.6,266,272,12676
2059-03-10,270,272,266,268.4,8910
2059-03-11,267,276,267,272.8,10850
2059-03-12,270,270,259,262.2,13154
2059-03-13,263.5,264.5,259.5,260.3,7968
2059-03-14,258,266,257,264.8,9852
2059-03-15,264.8,269.5,263,265,10912
2059-03-16,262,262,246,248.3,15490
2059-03-17,250,251.5,244.6,249.7,11358
2059-03-18,249.7,253,247.5,250.5,7558
2059-03-19,250,251,245.5,250.4,7222
2059-03-20,250.5,252,248.5,251.2,7332
2059-03-21,250,250,236.6,239.7,12960
2059-03-22,242,247.6,241.1,243.1,9002
2059-03-23,242,246.4,241.5,244.9,6070
2059-03-24,243,249.5,242,248.1,7590
2059-03-25,248,248,238,243.5,9620
2059-03-26,241,243.5,239,239.9,7284
2059-03-27,240,242,231.5,233.9,8818
2059-03-28,236,239,233.6,236.1,8878
2059-03-29,235,237,232.5,235.9,10726
2059-03-30,236,238,226.5,227.5,9898
2059-03-31,228.5,229,224.5,224.7,1884
2059-04-01,226.5,229.5,223,224.3,880
2059-04-02,225.5,226.5,223,223.2,838
2059-04-03,224,231,223,229.5,1002
2059-04-04,229,230,219,226.2,508
2059-04-05,226,226,221,224.6,272
2059-04-06,222.5,224,221.8,222.5,550
2059-04-07,222,225,220.5,224.9,184
2059-04-08,224,224,220.1,221.5,212
2059-04-09,226,227.5,225,226,64
2059-04-10,225,226,224,224.7,164
2059-04-11,225,231.8,225,229.8,154
2059-04-12,231,234,228,229.5,618
2059-04-13,230,230,226,226,34
2059-04-14,226,226,220,220.5,108
2059-04-15,222,222,220,221.8,44
2059-04-16,220,220.1,218,218,114
2059-04-17,222,222,217,220,28
2059-04-18,218,220,217,220,60
2059-04-19,219,224.8,219,224,46
2059-04-20,224,227,222,227,56
2059-04-21,228,229,225,227.9,10758
2059-04-22,229,233.5,221.6,223.4,13076
2059-04-23,224,226.7,222.6,224.2,5324
2059-04-24,223.6,232.8,223.6,231.1,12134
2059-04-25,231.5,237,227,236.8,14602
2059-04-26,237,248.5,237,246.9,20636
2059-04-27,244,259,242.7,258.4,19618
2059-04-28,257,262.5,253.2,261.8,14058
2059-04-29,259,259.6,254.6,258,10204
2059-04-30,256.8,265,255,261,9598
2059-05-01,256.5,264.5,256,264,11300
2059-05-02,265,271.8,260,270.4,18016
2059-05-03,269,274.8,264.5,268.4,10560
2059-05-04,266,266,245,248.9,17056
2059-05-05,247,251,237.5,238.1,9552
2059-05-06,237.5,240,233,233.7,8222
2059-05-07,233,236,220,223.2,10828
2059-05-08,222,229.5,221,221.9,7152
2059-05-09,225,238,224,232.6,7604
2059-05-10,234,236.5,232.5,235.7,4428
2059-05-11,237,238,224,227.9,7828
2059-05-12,231,234,226.2,230.8,1494
2059-05-13,232,235,231.5,235,498
2059-05-14,237,250,237,247.6,860
2059-05-15,247,248,239,240.5,492
2059-05-16,245,246.6,238.5,241.2,496
2059-05-17,241,246,241,245,86
2059-05-18,246,249,237,242,324
2059-05-19,240,242,234,237.4,376
2059-05-20,236,238,234.5,238,210
